date,shift,machine_id,output_units,target_units,downtime_minutes,employees_present,quality_good_units,quality_total_units,unit_price,material_cost_per_unit,labor_cost,material_cost,downtime_cost,total_cost,revenue,profit
2025-01-12,1,3,111,112,3,5,95,111,176.24586857406905,73.83828183808748,800,8196.049284027711,25.0,9021.049284027711,19563.291411721664,10542.242127693953
2025-01-12,2,3,99,112,53,5,96,99,111.06317369552072,72.3226145867259,800,7159.938844085865,441.66666666666663,8401.605510752532,10995.25419585655,2593.648685104019
2025-01-12,3,3,92,103,51,5,90,92,153.98606371128366,54.31787409978039,800,4997.244417179796,425.0,6222.244417179796,14166.717861438097,7944.473444258301
2025-01-12,1,4,64,83,11,4,55,64,101.22030723180445,59.922135060261354,640,3835.0166438567267,91.66666666666666,4566.683310523394,6478.099662835485,1911.4163523120915
2025-01-12,2,4,106,115,35,5,100,106,159.90293647773265,71.33994139045392,800,7562.033787388115,291.6666666666667,8653.70045405478,16949.71126663966,8296.01081258488
2025-01-12,3,4,81,89,39,5,73,81,140.085141676364,53.100290182206635,800,4301.123504758737,325.0,5426.123504758737,11346.896475785485,5920.772971026748
2025-01-12,1,5,69,91,25,4,65,69,150.5888678884466,60.572711771732386,640,4179.517112249535,208.33333333333334,5027.850445582868,10390.631884302815,5362.781438719947
2025-01-12,2,5,83,119,59,4,81,83,110.22126642251996,75.93752611303732,640,6302.8146673820975,491.66666666666663,7434.481334048764,9148.365113069156,1713.8837790203916
2025-01-12,3,5,59,84,55,4,57,59,165.1367210988246,68.5623334259869,640,4045.1776721332276,458.3333333333333,5143.511005466561,9743.066544830652,4599.555539364091
2025-01-13,1,1,38,110,57,2,37,38,107.73210654887873,35.21234830259048,320,1338.069235498438,475.0,2133.069235498438,4093.820048857392,1960.750813358954
2025-01-13,2,1,39,101,10,2,33,39,111.32380458407553,79.24205994811672,320,3090.440337976552,83.33333333333333,3493.7736713098857,4341.628378778946,847.8547074690605
2025-01-13,3,1,40,115,53,2,34,40,133.2146412654939,45.57221320228206,320,1822.8885280912823,441.66666666666663,2584.555194757949,5328.585650619756,2744.0304558618072
2025-01-13,1,2,46,119,14,2,45,46,105.47616388220314,46.759862082295044,320,2150.953655785572,116.66666666666667,2587.6203224522387,4851.903538581344,2264.2832161291053
2025-01-13,2,2,38,105,40,2,35,38,153.7395602937923,75.99278082063802,320,2887.7256711842447,333.3333333333333,3541.059004517578,5842.103291164107,2301.0442866465287
2025-01-13,3,2,47,81,6,3,41,47,173.75012481097485,52.61089704449036,480,2472.7121610910467,50.0,3002.7121610910467,8166.255866115818,5163.543705024771
2025-01-13,1,3,39,103,24,2,36,39,141.8925449504548,75.742295053405,320,2953.949507082795,200.0,3473.949507082795,5533.809253067738,2059.8597459849425
2025-01-13,2,3,59,108,42,3,51,59,166.35373720167107,38.90179834348757,480,2295.2061022657667,350.0,3125.2061022657667,9814.870494898592,6689.664392632825
2025-01-13,3,3,36,99,40,2,33,36,141.46241237270237,34.26748340393219,320,1233.6294025415589,333.3333333333333,1886.9627358748921,5092.6468454172855,3205.6841095423933
2025-01-13,1,4,42,119,48,2,35,42,130.9936926268611,49.8659057728799,320,2094.3680424609556,400.0,2814.3680424609556,5501.735090328167,2687.367047867211
2025-01-13,2,4,55,98,31,3,46,55,103.65496678480949,53.60334725549996,480,2948.184099052498,258.33333333333337,3686.5174323858314,5701.023173164522,2014.5057407786903
2025-01-13,3,4,68,119,18,3,57,68,177.55276166950105,52.664441737401376,480,3581.1820381432935,150.0,4211.1820381432935,12073.587793526072,7862.405755382779
2025-01-13,1,5,43,81,53,3,36,43,140.0763060875326,57.982016565410895,480,2493.2267123126685,441.66666666666663,3414.893378979335,6023.281161763902,2608.3877827845668
2025-01-13,2,5,49,83,0,3,45,49,107.55033638038893,67.66231103737255,480,3315.453240831255,0.0,3795.453240831255,5269.966482639057,1474.5132418078024
2025-01-13,3,5,34,89,9,2,33,34,152.65784666592938,70.03748857430605,320,2381.274611526406,75.0,2776.274611526406,5190.366786641599,2414.092175115193
2025-01-14,1,1,100,107,31,5,91,100,165.89239419101514,31.354799625174174,800,3135.4799625174173,258.33333333333337,4193.81329585075,16589.239419101516,12395.426123250765
2025-01-14,2,1,62,82,23,4,59,62,110.41085819845739,69.99580426865947,640,4339.739864656887,191.66666666666669,5171.406531323554,6845.473208304358,1674.066676980804
2025-01-14,3,1,58,82,50,4,56,58,109.94413927593452,42.1586095499727,640,2445.1993538984166,416.6666666666667,3501.866020565083,6376.760078004202,2874.894057439119
2025-01-14,1,2,86,93,31,5,83,86,196.26493185548748,77.22048627886367,800,6640.961819982276,258.33333333333337,7699.295153315609,16878.784139571922,9179.488986256314
2025-01-14,2,2,77,100,13,4,71,77,189.63358185211197,30.650096175536802,640,2360.057405516334,108.33333333333334,3108.3907388496673,14601.785802612621,11493.395063762953
2025-01-14,3,2,64,86,32,4,58,64,102.65322038738198,39.071771754489866,640,2500.5933922873514,266.6666666666667,3407.260058954018,6569.806104792447,3162.5460458384287
2025-01-14,1,3,108,115,28,5,92,108,191.0624003540304,61.23806355216256,800,6613.710863633556,233.33333333333334,7647.044196966889,20634.73923823528,12987.695041268391
2025-01-14,2,3,65,90,41,4,56,65,136.30592121950906,31.711405541026455,640,2061.2413601667195,341.6666666666667,3042.908026833386,8859.88487926809,5816.976852434704
2025-01-14,3,3,78,99,4,4,71,78,177.38345232013404,48.13789473329727,640,3754.7557891971874,33.333333333333336,4428.08912253052,13835.909280970454,9407.820158439934
2025-01-14,1,4,101,114,51,5,90,101,177.97587747880308,35.711896296019844,800,3606.9015258980044,425.0,4831.901525898004,17975.56362535911,13143.662099461108
2025-01-14,2,4,77,109,55,4,71,77,179.98552559473154,51.260675223461675,640,3947.071992206549,458.3333333333333,5045.405325539882,13858.885470794328,8813.480145254445
2025-01-14,3,4,74,96,13,4,69,74,169.88458531609044,50.12750217984903,640,3709.4351613088284,108.33333333333334,4457.768494642161,12571.459313390693,8113.6908187485315
2025-01-14,1,5,78,88,53,5,76,78,142.17039345532817,36.61381055626652,800,2855.8772233887885,441.66666666666663,4097.543890055455,11089.290689515597,6991.746799460142
2025-01-14,2,5,98,108,44,5,89,98,168.31838564454813,71.12919379558369,800,6970.660991967202,366.66666666666663,8137.327658633869,16495.201793165717,8357.874134531849
2025-01-14,3,5,91,100,41,5,85,91,127.4055220687206,57.70890012578967,800,5251.509911446859,341.6666666666667,6393.176578113526,11593.902508253575,5200.725930140049
2025-01-15,1,1,95,104,37,5,91,95,120.64212717606031,30.549791432924025,800,2902.2301861277824,308.33333333333337,4010.563519461116,11461.00208172573,7450.438562264614
2025-01-15,2,1,75,100,26,4,68,75,173.21845784590624,42.53653302807989,640,3190.2399771059913,216.66666666666669,4046.906643772658,12991.384338442967,8944.47769467031
2025-01-15,3,1,67,86,9,4,56,67,141.8770524892073,49.156926412474874,640,3293.5140696358167,75.0,4008.5140696358167,9505.76251677689,5497.248447141073
2025-01-15,1,2,71,81,59,5,70,71,118.43709206789632,34.516848028880396,800,2450.696210050508,491.66666666666663,3742.3628767171745,8409.033536820638,4666.670660103464
2025-01-15,2,2,79,105,28,4,77,79,128.86937367706997,47.78363582324746,640,3774.907230036549,233.33333333333334,4648.240563369883,10180.680520488528,5532.439957118645
2025-01-15,3,2,86,118,39,4,78,86,147.60504021990997,63.18355826813241,640,5433.786011059387,325.0,6398.786011059387,12694.033458912258,6295.24744785287
2025-01-15,1,3,61,101,188,5,51,61,126.9911222392195,56.99213894540967,800,3476.52047566999,1566.6666666666667,5843.1871423366565,7746.458456592389,1903.2713142557322
2025-01-15,2,3,57,98,200,5,49,57,162.33325509049908,53.71186543501848,800,3061.5763297960534,1666.6666666666667,5528.24299646272,9252.995540158448,3724.7525436957285
2025-01-15,3,3,47,88,159,4,39,47,149.54913162061985,64.4201198213868,640,3027.74563160518,1325.0,4992.745631605179,7028.809186169133,2036.0635545639534
2025-01-15,1,4,76,104,38,4,66,76,107.77653440789571,30.116969531288913,640,2288.8896843779576,316.66666666666663,3245.556351044624,8191.016615000074,4945.4602639554505
2025-01-15,2,4,100,109,37,5,96,100,136.0973896940027,34.579103666331704,800,3457.9103666331703,308.33333333333337,4566.243699966503,13609.738969400269,9043.495269433766
2025-01-15,3,4,75,96,9,4,69,75,152.13006674135693,34.33526059310918,640,2575.144544483189,75.0,3290.144544483189,11409.75500560177,8119.610461118581
2025-01-15,1,5,72,95,23,4,68,72,163.89493853342617,67.95179227694248,640,4892.529043939859,191.66666666666669,5724.195710606526,11800.435574406685,6076.23986380016
2025-01-15,2,5,103,116,53,5,92,103,198.05768001799882,75.16819063180125,800,7742.323635075529,441.66666666666663,8983.990301742195,20399.94104185388,11415.950740111684
2025-01-15,3,5,70,91,14,4,68,70,105.159580665871,63.49587322750196,640,4444.711125925137,116.66666666666667,5201.377792591804,7361.17064661097,2159.792854019166
2025-01-16,1,1,108,111,9,5,97,108,199.93534995658348,57.79032907185898,800,6241.35553976077,75.0,7116.35553976077,21593.017795311014,14476.662255550244
2025-01-16,2,1,71,101,57,4,64,71,173.10236714582817,39.62995138928152,640,2813.7265486389883,475.0,3928.7265486389883,12290.2680673538,8361.541518714812
2025-01-16,3,1,62,87,49,4,58,62,179.53418379590974,67.25322740601102,640,4169.700099172684,408.3333333333333,5218.033432506017,11131.119395346404,5913.085962840388
2025-01-16,1,2,109,118,34,5,101,109,164.45466506258222,62.50836752216141,800,6813.412059915593,283.3333333333333,7896.745393248926,17925.558491821463,10028.813098572537
2025-01-16,2,2,95,103,34,5,91,95,148.10618838440865,74.24991782616405,800,7053.742193485585,283.3333333333333,8137.075526818918,14070.087896518822,5933.012369699904
2025-01-16,3,2,90,119,25,4,82,90,106.53563407989424,45.76451689153052,640,4118.806520237747,208.33333333333334,4967.13985357108,9588.207067190482,4621.0672136194025
2025-01-16,1,3,78,83,28,5,74,78,173.7855766906525,56.00840549393659,800,4368.655628527054,233.33333333333334,5401.9889618603875,13555.274981870896,8153.286020010509
2025-01-16,2,3,57,81,54,4,49,57,102.12694108503871,73.73508363420997,640,4202.899767149968,450.0,5292.899767149968,5821.235641847206,528.3358746972381
2025-01-16,3,3,88,92,17,5,76,88,107.00297057474711,30.474271681424902,800,2681.7359079653916,141.66666666666666,3623.402574632058,9416.261410577747,5792.858835945688
2025-01-16,1,4,77,108,48,4,69,77,147.97813268565048,59.037860361366384,640,4545.915247825212,400.0,5585.915247825212,11394.316216795087,5808.400968969875
2025-01-16,2,4,66,89,29,4,62,66,152.2519191634523,66.61359035923226,640,4396.496963709329,241.66666666666666,5278.163630375996,10048.626664787851,4770.463034411855
2025-01-16,3,4,74,82,44,5,69,74,128.72389916540817,44.81540602279951,800,3316.3400456871636,366.66666666666663,4483.006712353831,9525.568538240204,5042.561825886373
2025-01-16,1,5,110,116,24,5,93,110,191.03391020575344,32.25503386101616,800,3548.0537247117772,200.0,4548.053724711777,21013.73012263288,16465.676397921103
2025-01-16,2,5,67,94,48,4,63,67,112.44375572968563,77.82078487797125,640,5213.992586824073,400.0,6253.992586824073,7533.731633888938,1279.7390470648643
2025-01-16,3,5,85,116,36,4,83,85,141.75807757849284,73.95591537810824,640,6286.252807139201,300.0,7226.252807139201,12049.436594171892,4823.183787032691
2025-01-17,1,1,100,103,10,5,97,100,198.91849098133588,67.1676411446812,800,6716.76411446812,83.33333333333333,7600.097447801453,19891.84909813359,12291.751650332135
2025-01-17,2,1,72,83,58,5,64,72,183.78257352832455,41.52845979025095,800,2990.0491048980684,483.3333333333333,4273.3824382314015,13232.345294039367,8958.962855807966
2025-01-17,3,1,81,89,42,5,76,81,122.04862090701754,39.32191310721272,800,3185.0749616842304,350.0,4335.07496168423,9885.93829346842,5550.8633317841895
2025-01-17,1,2,72,82,55,5,65,72,105.78426765633964,78.45513150704056,800,5648.76946850692,458.3333333333333,6907.102801840253,7616.467271256453,709.3644694162003
2025-01-17,2,2,81,88,34,5,77,81,152.50315008602684,43.011668397576365,800,3483.9451402036857,283.3333333333333,4567.278473537019,12352.755156968175,7785.476683431156
2025-01-17,3,2,102,114,49,5,99,102,199.6335775806724,74.8718074023102,800,7636.9243550356405,408.3333333333333,8845.257688368974,20362.624913228585,11517.36722485961
2025-01-17,1,3,84,114,37,4,78,84,174.78716040922285,31.743258011691246,640,2666.4336729820648,308.33333333333337,3614.7670063153982,14682.121474374719,11067.35446805932
2025-01-17,2,3,64,83,13,4,55,64,145.74320977737074,49.558488304018994,640,3171.7432514572156,108.33333333333334,3920.076584790549,9327.565425751727,5407.488840961178
2025-01-17,3,3,80,107,28,4,70,80,195.56514982297534,73.10638086327253,640,5848.510469061803,233.33333333333334,6721.843802395136,15645.211985838028,8923.368183442893
2025-01-17,1,4,85,88,14,5,80,85,155.0857370609139,34.34933799557051,800,2919.6937296234933,116.66666666666667,3836.3603962901598,13182.287650177683,9345.927253887523
2025-01-17,2,4,72,103,59,4,66,72,125.97537837603262,66.17100568442925,640,4764.312409278906,491.66666666666663,5895.979075945573,9070.227243074349,3174.248167128776
2025-01-17,3,4,101,105,17,5,89,101,122.01832019498113,64.16293818297979,800,6480.456756480959,141.66666666666666,7422.1234231476255,12323.850339693094,4901.726916545468
2025-01-17,1,5,65,84,12,4,56,65,149.51465270139744,54.0293288663324,640,3511.906376311606,100.0,4251.906376311606,9718.452425590833,5466.546049279226
2025-01-17,2,5,96,108,50,5,83,96,134.7809207902193,63.90080762795318,800,6134.477532283505,416.6666666666667,7351.144198950172,12938.968395861055,5587.824196910883
2025-01-17,3,5,82,106,12,4,69,82,187.8629986355158,69.8713010803464,640,5729.446688588405,100.0,6469.446688588405,15404.765888112295,8935.31919952389
2025-01-18,1,1,89,119,27,4,85,89,186.72942009598023,65.41814883575174,640,5822.215246381905,225.0,6687.215246381905,16618.91838854224,9931.703142160335
2025-01-18,2,1,92,104,52,5,81,92,161.86113782151844,67.63583197788206,800,6222.49654196515,433.33333333333337,7455.829875298483,14891.224679579696,7435.3948042812135
2025-01-18,3,1,68,86,4,4,66,68,146.54700087699837,73.95357401140657,640,5028.843032775647,33.333333333333336,5702.17636610898,9965.19605963589,4263.01969352691
2025-01-18,1,2,66,89,31,4,60,66,174.3508256291608,38.03799480241541,640,2510.507656959417,258.33333333333337,3408.8409902927506,11507.154491524612,8098.313501231862
2025-01-18,2,2,114,115,1,5,108,114,150.74677337608364,30.319293585841677,800,3456.3994687859513,8.333333333333334,4264.732802119284,17185.132164873536,12920.399362754251
2025-01-18,3,2,108,111,12,5,107,108,155.98443123088293,35.792192839012884,800,3865.5568266133914,100.0,4765.556826613391,16846.318572935357,12080.761746321965
2025-01-18,1,3,99,113,59,5,91,99,181.86794204998418,36.422435904659565,800,3605.821154561297,491.66666666666663,4897.487821227965,18004.926262948433,13107.438441720467
2025-01-18,2,3,73,98,29,4,71,73,143.22407838925125,72.00607513706095,640,5256.4434850054495,241.66666666666666,6138.110151672116,10455.357722415341,4317.247570743225
2025-01-18,3,3,75,107,59,4,67,75,110.25097279906792,76.86142436182256,640,5764.606827136692,491.66666666666663,6896.273493803359,8268.822959930094,1372.5494661267348
2025-01-18,1,4,102,111,35,5,89,102,130.09635669468162,65.40860443226407,800,6671.677652090935,291.6666666666667,7763.344318757602,13269.828382857526,5506.484064099924
2025-01-18,2,4,97,101,16,5,87,97,134.58830569529567,61.04577588837385,800,5921.4402611722635,133.33333333333334,6854.7735945055965,13055.06565244368,6200.292057938083
2025-01-18,3,4,87,97,49,5,85,87,144.59583070103216,62.37868217009538,800,5426.945348798298,408.3333333333333,6635.278682131631,12579.837270989798,5944.558588858166
2025-01-18,1,5,71,91,6,4,70,71,182.1512947407441,48.59167646193623,640,3450.0090287974726,50.0,4140.009028797473,12932.741926592831,8792.732897795358
2025-01-18,2,5,79,111,50,4,76,79,100.10294798456334,37.946914163837825,640,2997.806218943188,416.6666666666667,4054.4728856098545,7908.132890780504,3853.660005170649
2025-01-18,3,5,106,113,28,5,90,106,110.2193619693719,72.7104887230783,800,7707.3118046463,233.33333333333334,8740.645137979633,11683.252368753421,2942.6072307737886
2025-01-19,1,1,66,94,54,4,59,66,183.9947164672472,68.64113900084023,640,4530.315174055455,450.0,5620.315174055455,12143.651286838316,6523.336112782861
2025-01-19,2,1,75,99,21,4,73,75,186.8054322532293,78.1618326720066,640,5862.137450400494,175.0,6677.137450400494,14010.407418992198,7333.269968591703
2025-01-19,3,1,80,107,28,4,72,80,163.85259476640857,49.87971989813971,640,3990.377591851177,233.33333333333334,4863.7109251845095,13108.207581312687,8244.496656128176
2025-01-19,1,2,66,84,2,4,56,66,132.07427404381275,66.22113363070585,640,4370.594819626586,16.666666666666668,5027.261486293253,8716.902086891641,3689.640600598388
2025-01-19,2,2,104,113,34,5,88,104,165.16668253758849,48.42631718618806,800,5036.336987363558,283.3333333333333,6119.670320696891,17177.334983909204,11057.664663212312
2025-01-19,3,2,85,94,43,5,82,85,196.81934279147217,39.27627578515606,800,3338.483441738265,358.3333333333333,4496.8167750715975,16729.644137275132,12232.827362203534
2025-01-19,1,3,72,96,28,4,68,72,177.0921844644052,72.23916140584438,640,5201.2196212207955,233.33333333333334,6074.5529545541285,12750.637281437173,6676.084326883045
2025-01-19,2,3,68,86,2,4,61,68,191.18360349599112,78.37556318068889,640,5329.538296286844,16.666666666666668,5986.204962953511,13000.485037727396,7014.280074773885
